inchikey,annotation_status,n_input_rows,n_input_smiles,n_valid_smiles,n_unique_standardized_smiles,structure_conflict,representative_input_smiles,canonical_smiles,standardized_smiles,rdkit_inchikey,input_fragment_count,stereo_fallback_used,annotation_error_message,inchikey_exact_match,inchikey_connectivity_match,n_phenolic_OH,has_phenolic_OH,n_methoxy_aryl,has_methoxy_aryl,n_prenyl_like,has_prenyl_like,n_alpha_beta_unsaturated_carbonyl,has_alpha_beta_unsaturated_carbonyl,n_probable_sugar_rings,has_probable_sugar_ring,has_probable_sugar,bemis_murcko_scaffold_smiles,bemis_murcko_generic_scaffold_smiles,bemis_murcko_scaffold_atom_count,has_bemis_murcko_scaffold,murcko_framework,murko_framework,mw,exact_mw,logp,tpsa,fsp3,num_HBD,num_HBA,num_rings,num_aromatic_rings,num_rotatable_bonds,heavy_atom_number,formal_charge,fragment_count_after_standardization,selected_motif_count,is_simple_selected_motifs,decoration_combination,all_motif_combination,standardized_rdkit_inchikey,standardized_inchikey_exact_match,standardized_inchikey_connectivity_match,num_carbons,num_oxygens,num_nitrogens,num_sulfurs,num_halogens,largest_input_fragment_heavy_atoms,second_input_fragment_heavy_atoms,substantial_multicomponent_input,qc_zero_oxygen,qc_carbon_count_below_14,qc_contains_nitrogen,qc_contains_sulfur,qc_contains_halogen,primary_structure_eligible,structural_qc_status,structural_qc_reasons,class_np,family,genus,species,ref_id
WLIGMEFLXLMMIP-CAOOACKPSA-N,valid,4,1,1,1,False,COc1ccc(C/C=C(\C)CCC=C(C)C)c2oc(-c3cc(O)cc(O)c3)cc12,COc1ccc(C/C=C(\C)CCC=C(C)C)c2oc(-c3cc(O)cc(O)c3)cc12,COc1ccc(C/C=C(\C)CCC=C(C)C)c2oc(-c3cc(O)cc(O)c3)cc12,WLIGMEFLXLMMIP-CAOOACKPSA-N,1,False,,True,True,2,True,1,True,2,True,0,False,0,False,False,c1ccc(-c2cc3ccccc3o2)cc1,C1CCC(C2CC3CCCCC3C2)CC1,15,True,c1ccc(-c2cc3ccccc3o2)cc1,c1ccc(-c2cc3ccccc3o2)cc1,392.49500000000006,392.19875937599994,6.754800000000007,62.83,0.28,2,4,3,3,7,29,0,1,2,False,methoxy_aryl+prenyl_like,phenolic_OH+methoxy_aryl+prenyl_like,WLIGMEFLXLMMIP-CAOOACKPSA-N,True,True,25,4,0,0,0,29,,False,False,False,False,False,False,True,pass,,2-arylbenzofurans,Moraceae,Morus,Morus alba;Morus cathayana;Morus mongolica,10.1021/NP000317C;10.1055/S-2007-971626;10.3987/COM-95-7310;10.3987/R-1984-12-2805
WLJKBVCQTOXSPP-LZYBPNLTSA-N,valid,3,1,1,1,False,COc1c(O)cc2oc(-c3cc(O)cc(O)c3)cc2c1C/C=C(\C)CCC=C(C)C,COc1c(O)cc2oc(-c3cc(O)cc(O)c3)cc2c1C/C=C(\C)CCC=C(C)C,COc1c(O)cc2oc(-c3cc(O)cc(O)c3)cc2c1C/C=C(\C)CCC=C(C)C,WLJKBVCQTOXSPP-LZYBPNLTSA-N,1,False,,True,True,3,True,1,True,2,True,0,False,0,False,False,c1ccc(-c2cc3ccccc3o2)cc1,C1CCC(C2CC3CCCCC3C2)CC1,15,True,c1ccc(-c2cc3ccccc3o2)cc1,c1ccc(-c2cc3ccccc3o2)cc1,408.4940000000003,408.19367399600003,6.460400000000007,83.06,0.28,3,5,3,3,7,30,0,1,2,False,methoxy_aryl+prenyl_like,phenolic_OH+methoxy_aryl+prenyl_like,WLJKBVCQTOXSPP-LZYBPNLTSA-N,True,True,25,5,0,0,0,30,,False,False,False,False,False,False,True,pass,,2-arylbenzofurans,Moraceae,Morus,Morus alba;Morus mongolica,10.1021/NP000317C;10.1021/NP401025F;10.3390/MOLECULES16076010
WLJKBVCQTOXSPP-UHFFFAOYSA-N,valid,2,1,1,1,False,COc1c(O)cc2oc(-c3cc(O)cc(O)c3)cc2c1CC=C(C)CCC=C(C)C,COc1c(O)cc2oc(-c3cc(O)cc(O)c3)cc2c1CC=C(C)CCC=C(C)C,COc1c(O)cc2oc(-c3cc(O)cc(O)c3)cc2c1CC=C(C)CCC=C(C)C,WLJKBVCQTOXSPP-UHFFFAOYSA-N,1,False,,True,True,3,True,1,True,2,True,0,False,0,False,False,c1ccc(-c2cc3ccccc3o2)cc1,C1CCC(C2CC3CCCCC3C2)CC1,15,True,c1ccc(-c2cc3ccccc3o2)cc1,c1ccc(-c2cc3ccccc3o2)cc1,408.4940000000003,408.19367399600003,6.460400000000007,83.06,0.28,3,5,3,3,7,30,0,1,2,False,methoxy_aryl+prenyl_like,phenolic_OH+methoxy_aryl+prenyl_like,WLJKBVCQTOXSPP-UHFFFAOYSA-N,True,True,25,5,0,0,0,30,,False,False,False,False,False,False,True,pass,,2-arylbenzofurans,Moraceae,Morus,Morus alba;Morus mongolica,10.1021/NP000317C;10.3390/MOLECULES16076010
WLLXREGVPXTHGH-UHFFFAOYSA-N,valid,1,1,1,1,False,COc1cc(O)cc2c1CC(c1ccc(O)c3c1OC(C)(C)C=C3)CO2,COc1cc(O)cc2c1CC(c1ccc(O)c3c1OC(C)(C)C=C3)CO2,COc1cc(O)cc2c1CC(c1ccc(O)c3c1OC(C)(C)C=C3)CO2,WLLXREGVPXTHGH-UHFFFAOYSA-N,1,False,,True,True,2,True,1,True,0,False,0,False,0,False,False,C1=Cc2cccc(C3COc4ccccc4C3)c2OC1,C1CCC2CC(C3CCCC4CCCCC43)CCC2C1,20,True,C1=Cc2cccc(C3COc4ccccc4C3)c2OC1,C1=Cc2cccc(C3COc4ccccc4C3)c2OC1,354.40200000000016,354.146723804,4.009300000000003,68.15,0.3333333333333333,2,5,4,2,2,26,0,1,1,False,methoxy_aryl,phenolic_OH+methoxy_aryl,WLLXREGVPXTHGH-UHFFFAOYSA-N,True,True,21,5,0,0,0,26,,False,False,False,False,False,False,True,pass,,Pterocarpan,Fabaceae,Glycyrrhiza,Glycyrrhiza uralensis,10.1016/S0024-3205(02)01864-7
WLOCVXKIOFOGBF-ROUUACIJSA-N,valid,1,1,1,1,False,CC(C)(O)[C@@H]1Cc2c(ccc3c2O[C@H](c2ccc(O)cc2)CC3=O)O1,CC(C)(O)[C@@H]1Cc2c(ccc3c2O[C@H](c2ccc(O)cc2)CC3=O)O1,CC(C)(O)[C@@H]1Cc2c(ccc3c2O[C@H](c2ccc(O)cc2)CC3=O)O1,WLOCVXKIOFOGBF-ROUUACIJSA-N,1,False,,True,True,1,True,0,False,0,False,0,False,0,False,False,O=C1CC(c2ccccc2)Oc2c1ccc1c2CCO1,CC1CC(C2CCCCC2)CC2C1CCC1CCCC12,20,True,O=C1CC(c2ccccc2)Oc2c1ccc1c2CCO1,O=C1CC(c2ccccc2)Oc2c1ccc1c2CCO1,340.3750000000001,340.1310737399999,3.1731000000000007,75.99,0.35,2,5,4,2,2,25,0,1,0,True,none_of_selected_motifs,phenolic_OH,WLOCVXKIOFOGBF-ROUUACIJSA-N,True,True,20,5,0,0,0,25,,False,False,False,False,False,False,True,pass,,Flavanones,Moraceae,Brosimum,Brosimum acutifolium,10.1021/NP020241F
WLOCVXKIOFOGBF-UHFFFAOYSA-N,valid,1,1,1,1,False,CC(C)(O)C1Cc2c(ccc3c2OC(c2ccc(O)cc2)CC3=O)O1,CC(C)(O)C1Cc2c(ccc3c2OC(c2ccc(O)cc2)CC3=O)O1,CC(C)(O)C1Cc2c(ccc3c2OC(c2ccc(O)cc2)CC3=O)O1,WLOCVXKIOFOGBF-UHFFFAOYSA-N,1,False,,True,True,1,True,0,False,0,False,0,False,0,False,False,O=C1CC(c2ccccc2)Oc2c1ccc1c2CCO1,CC1CC(C2CCCCC2)CC2C1CCC1CCCC12,20,True,O=C1CC(c2ccccc2)Oc2c1ccc1c2CCO1,O=C1CC(c2ccccc2)Oc2c1ccc1c2CCO1,340.3750000000001,340.1310737399999,3.1731000000000007,75.99,0.35,2,5,4,2,2,25,0,1,0,True,none_of_selected_motifs,phenolic_OH,WLOCVXKIOFOGBF-UHFFFAOYSA-N,True,True,20,5,0,0,0,25,,False,False,False,False,False,False,True,pass,,Flavanones,Moraceae,Brosimum,Brosimum acutifolium,10.1021/NP020241F
WLOCVXKIOFOGBF-ZENAZSQFSA-N,valid,1,1,1,1,False,CC(C)(O)C1Cc2c(ccc3c2O[C@H](c2ccc(O)cc2)CC3=O)O1,CC(C)(O)C1Cc2c(ccc3c2O[C@H](c2ccc(O)cc2)CC3=O)O1,CC(C)(O)C1Cc2c(ccc3c2O[C@H](c2ccc(O)cc2)CC3=O)O1,WLOCVXKIOFOGBF-ZENAZSQFSA-N,1,False,,True,True,1,True,0,False,0,False,0,False,0,False,False,O=C1CC(c2ccccc2)Oc2c1ccc1c2CCO1,CC1CC(C2CCCCC2)CC2C1CCC1CCCC12,20,True,O=C1CC(c2ccccc2)Oc2c1ccc1c2CCO1,O=C1CC(c2ccccc2)Oc2c1ccc1c2CCO1,340.3750000000001,340.1310737399999,3.1731000000000007,75.99,0.35,2,5,4,2,2,25,0,1,0,True,none_of_selected_motifs,phenolic_OH,WLOCVXKIOFOGBF-ZENAZSQFSA-N,True,True,20,5,0,0,0,25,,False,False,False,False,False,False,True,pass,,Flavanones,Moraceae,Brosimum,Brosimum acutifolium,10.1021/NP020241F
WLOCVXKIOFOGBF-ZWKOTPCHSA-N,valid,1,1,1,1,False,CC(C)(O)[C@H]1Cc2c(ccc3c2O[C@H](c2ccc(O)cc2)CC3=O)O1,CC(C)(O)[C@H]1Cc2c(ccc3c2O[C@H](c2ccc(O)cc2)CC3=O)O1,CC(C)(O)[C@H]1Cc2c(ccc3c2O[C@H](c2ccc(O)cc2)CC3=O)O1,WLOCVXKIOFOGBF-ZWKOTPCHSA-N,1,False,,True,True,1,True,0,False,0,False,0,False,0,False,False,O=C1CC(c2ccccc2)Oc2c1ccc1c2CCO1,CC1CC(C2CCCCC2)CC2C1CCC1CCCC12,20,True,O=C1CC(c2ccccc2)Oc2c1ccc1c2CCO1,O=C1CC(c2ccccc2)Oc2c1ccc1c2CCO1,340.3750000000001,340.1310737399999,3.1731000000000007,75.99,0.35,2,5,4,2,2,25,0,1,0,True,none_of_selected_motifs,phenolic_OH,WLOCVXKIOFOGBF-ZWKOTPCHSA-N,True,True,20,5,0,0,0,25,,False,False,False,False,False,False,True,pass,,Flavanones,Moraceae,Brosimum,Brosimum acutifolium,10.1021/NP020241F
WLPHLDLTTPUDSI-UHFFFAOYSA-N,valid,4,1,1,1,False,COc1cc2occ(-c3ccc(O)cc3)c(=O)c2c(O)c1CC=C(C)C,COc1cc2occ(-c3ccc(O)cc3)c(=O)c2c(O)c1CC=C(C)C,COc1cc2occ(-c3ccc(O)cc3)c(=O)c2c(O)c1CC=C(C)C,WLPHLDLTTPUDSI-UHFFFAOYSA-N,1,False,,True,True,2,True,1,True,1,True,0,False,0,False,False,O=c1c(-c2ccccc2)coc2ccccc12,CC1C2CCCCC2CCC1C1CCCCC1,17,True,O=c1c(-c2ccccc2)coc2ccccc12,O=c1c(-c2ccccc2)coc2ccccc12,352.38600000000014,352.13107374,4.388500000000002,79.9,0.19047619047619047,2,5,3,3,4,26,0,1,2,False,methoxy_aryl+prenyl_like,phenolic_OH+methoxy_aryl+prenyl_like,WLPHLDLTTPUDSI-UHFFFAOYSA-N,True,True,21,5,0,0,0,26,,False,False,False,False,False,False,True,pass,,Isoflavones,Fabaceae,Glycyrrhiza,Glycyrrhiza;Glycyrrhiza glabra;Glycyrrhiza uralensis,10.1016/0031-9422(96)00307-X;10.1021/NP058069D;10.1248/CPB.48.1286;10.3987/COM-89-5041
WLYGSPLCNKYESI-CIYWHUEBSA-N,valid,9,1,1,1,False,O=C(/C=C/c1ccc(O)cc1)C1=C(O)C(O)([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(O)=C(/C=C2/C(=O)C(C(=O)/C=C/c3ccc(O)cc3)=C(O)[C@@](O)([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C2=O)C1=O,O=C(/C=C/c1ccc(O)cc1)C1=C(O)C(O)([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(O)=C(/C=C2/C(=O)C(C(=O)/C=C/c3ccc(O)cc3)=C(O)[C@@](O)([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C2=O)C1=O,O=C(/C=C/c1ccc(O)cc1)C1=C(O)C(O)([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(O)=C(/C=C2/C(=O)C(C(=O)/C=C/c3ccc(O)cc3)=C(O)[C@@](O)([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C2=O)C1=O,WLYGSPLCNKYESI-CIYWHUEBSA-N,1,False,,True,True,2,True,0,False,4,True,9,True,2,True,True,O=C(C=Cc1ccccc1)C1=CC(C2CCCCO2)C=C(C=C2C(=O)C(C(=O)C=Cc3ccccc3)=CC(C3CCCCO3)C2=O)C1=O,CC(CCC1CCCCC1)C1CC(C2CCCCC2)CC(CC2C(C)C(C(C)CCC3CCCCC3)CC(C3CCCCC3)C2C)C1C,48,True,O=C(C=Cc1ccccc1)C1=CC(C2CCCCO2)C=C(C=C2C(=O)C(C(=O)C=Cc3ccccc3)=CC(C3CCCCO3)C2=O)C1=O,O=C(C=Cc1ccccc1)C1=CC(C2CCCCO2)C=C(C=C2C(=O)C(C(=O)C=Cc3ccccc3)=CC(C3CCCCO3)C2=O)C1=O,910.7870000000005,910.2167729840003,-3.793199999999993,407.26000000000005,0.32558139534883723,15,22,6,2,11,65,0,1,2,False,prenyl_like+probable_sugar_ring,phenolic_OH+prenyl_like+alpha_beta_unsaturated_carbonyl+probable_sugar_ring,WLYGSPLCNKYESI-CIYWHUEBSA-N,True,True,43,22,0,0,0,65,,False,False,False,False,False,False,True,pass,,Chalcones,Asteraceae,Carthamus,Carthamus tinctorius,10.1007/BF02005873;10.1007/BF02975225;10.1021/JF9911038;10.1021/NP50091A006;10.1036/1097-8542.597900;10.1246/CL.1995.901;10.1248/CPB.41.1796;10.1271/BBB.64.1588;10.3136/FSTR.5.265
WLYGSPLCNKYESI-SIWNCRQXSA-N,valid,1,1,1,1,False,O=C(/C=C/c1ccc(O)cc1)C1=C(O)[C@@](O)([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(=O)/C(=C\C2=C(O)[C@](O)([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C(O)=C(C(=O)/C=C/c3ccc(O)cc3)C2=O)C1=O,O=C(/C=C/c1ccc(O)cc1)C1=C(O)[C@@](O)([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(O)=C(/C=C2/C(=O)C(C(=O)/C=C/c3ccc(O)cc3)=C(O)[C@@](O)([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C2=O)C1=O,O=C(/C=C/c1ccc(O)cc1)C1=C(O)[C@@](O)([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(O)=C(/C=C2/C(=O)C(C(=O)/C=C/c3ccc(O)cc3)=C(O)[C@@](O)([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C2=O)C1=O,WLYGSPLCNKYESI-SIWNCRQXSA-N,1,False,,True,True,2,True,0,False,4,True,9,True,2,True,True,O=C(C=Cc1ccccc1)C1=CC(C2CCCCO2)C=C(C=C2C(=O)C(C(=O)C=Cc3ccccc3)=CC(C3CCCCO3)C2=O)C1=O,CC(CCC1CCCCC1)C1CC(C2CCCCC2)CC(CC2C(C)C(C(C)CCC3CCCCC3)CC(C3CCCCC3)C2C)C1C,48,True,O=C(C=Cc1ccccc1)C1=CC(C2CCCCO2)C=C(C=C2C(=O)C(C(=O)C=Cc3ccccc3)=CC(C3CCCCO3)C2=O)C1=O,O=C(C=Cc1ccccc1)C1=CC(C2CCCCO2)C=C(C=C2C(=O)C(C(=O)C=Cc3ccccc3)=CC(C3CCCCO3)C2=O)C1=O,910.7870000000005,910.2167729840002,-3.7931999999999855,407.26,0.32558139534883723,15,22,6,2,11,65,0,1,2,False,prenyl_like+probable_sugar_ring,phenolic_OH+prenyl_like+alpha_beta_unsaturated_carbonyl+probable_sugar_ring,WLYGSPLCNKYESI-SIWNCRQXSA-N,True,True,43,22,0,0,0,65,,False,False,False,False,False,False,True,pass,,Chalcones,Asteraceae,Carthamus,Carthamus tinctorius,10.1271/BBB.64.1588
WLYGSPLCNKYESI-UHFFFAOYSA-N,valid,1,1,1,1,False,O=C(C=Cc1ccc(O)cc1)C1=C(O)C(O)(C2OC(CO)C(O)C(O)C2O)C(=O)C(=CC2=C(O)C(O)(C3OC(CO)C(O)C(O)C3O)C(O)=C(C(=O)C=Cc3ccc(O)cc3)C2=O)C1=O,O=C(C=Cc1ccc(O)cc1)C1=C(O)C(O)(C2OC(CO)C(O)C(O)C2O)C(=O)C(=CC2=C(O)C(O)(C3OC(CO)C(O)C(O)C3O)C(O)=C(C(=O)C=Cc3ccc(O)cc3)C2=O)C1=O,O=C(C=Cc1ccc(O)cc1)C1=C(O)C(O)(C2OC(CO)C(O)C(O)C2O)C(=O)C(=CC2=C(O)C(O)(C3OC(CO)C(O)C(O)C3O)C(O)=C(C(=O)C=Cc3ccc(O)cc3)C2=O)C1=O,WLYGSPLCNKYESI-UHFFFAOYSA-N,1,False,,True,True,2,True,0,False,4,True,9,True,2,True,True,O=C(C=Cc1ccccc1)C1=CC(C2CCCCO2)C=C(C=C2C(=O)C(C(=O)C=Cc3ccccc3)=CC(C3CCCCO3)C2=O)C1=O,CC(CCC1CCCCC1)C1CC(C2CCCCC2)CC(CC2C(C)C(C(C)CCC3CCCCC3)CC(C3CCCCC3)C2C)C1C,48,True,O=C(C=Cc1ccccc1)C1=CC(C2CCCCO2)C=C(C=C2C(=O)C(C(=O)C=Cc3ccccc3)=CC(C3CCCCO3)C2=O)C1=O,O=C(C=Cc1ccccc1)C1=CC(C2CCCCO2)C=C(C=C2C(=O)C(C(=O)C=Cc3ccccc3)=CC(C3CCCCO3)C2=O)C1=O,910.7870000000005,910.2167729840002,-3.7931999999999855,407.26,0.32558139534883723,15,22,6,2,11,65,0,1,2,False,prenyl_like+probable_sugar_ring,phenolic_OH+prenyl_like+alpha_beta_unsaturated_carbonyl+probable_sugar_ring,WLYGSPLCNKYESI-UHFFFAOYSA-N,True,True,43,22,0,0,0,65,,False,False,False,False,False,False,True,pass,,Chalcones,Asteraceae,Carthamus,Carthamus tinctorius,10.1271/BBB.64.1588
WMBWREPUVVBILR-GHTZIAJQSA-N,valid,26,1,1,1,False,O=C(O[C@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,O=C(O[C@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,O=C(O[C@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,WMBWREPUVVBILR-GHTZIAJQSA-N,1,False,,True,True,8,True,0,False,0,False,0,False,0,False,False,O=C(OC1Cc2ccccc2OC1c1ccccc1)c1ccccc1,CC(CC1CC2CCCCC2CC1C1CCCCC1)C1CCCCC1,25,True,O=C(OC1Cc2ccccc2OC1c1ccccc1)c1ccccc1,O=C(OC1Cc2ccccc2OC1c1ccccc1)c1ccccc1,458.37500000000017,458.0849113959999,2.233199999999999,197.36999999999998,0.13636363636363635,8,11,4,3,3,33,0,1,0,True,none_of_selected_motifs,phenolic_OH,WMBWREPUVVBILR-GHTZIAJQSA-N,True,True,22,11,0,0,0,33,,False,False,False,False,False,False,True,pass,,Flavan-3-ols,Actinidiaceae;Anacardiaceae;Asteraceae;Betulaceae;Bromeliaceae;Fabaceae;Juglandaceae;Lamiaceae;Lauraceae;Lecythidaceae;Musaceae;Pinaceae;Proteaceae;Theaceae;Vitaceae,Actinidia;Anacardium;Ananas;Arachis;Bertholletia;Camellia;Carya;Corylus;Juglans;Macadamia;Matricaria;Mentha;Musa;Persea;Pinus;Pistacia;Vitis,Actinidia chinensis;Anacardium occidentale;Ananas comosus;Arachis hypogaea;Bertholletia excelsa;Camellia sinensis;Carya illinoinensis;Corylus;Juglans regia;Macadamia;Matricaria chamomilla;Mentha;Musa;Persea americana;Pinus;Pistacia vera;Vitis vinifera,10.1002/(SICI)1097-458X(199611)34:11<887::AID-OMR995>3.0.CO;2-U;10.1016/0021-9673(96)00456-6;10.1016/S0021-9673(97)00906-0;10.1016/S0304-4165(99)00102-6;10.1016/S0308-8146(02)00112-7;10.1016/S0308-8146(02)00415-6;10.1016/S0308-8146(99)00179-X;10.1021/JF000316Q;10.1021/JF061478A;10.1021/JF980223X;10.1081/JLC-100103434;10.1111/J.1365-2621.2005.TB08304.X;10.1271/BBB.59.2134
WMBWREPUVVBILR-NQIIRXRSSA-N,valid,3,1,1,1,False,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,WMBWREPUVVBILR-NQIIRXRSSA-N,1,False,,True,True,8,True,0,False,0,False,0,False,0,False,False,O=C(OC1Cc2ccccc2OC1c1ccccc1)c1ccccc1,CC(CC1CC2CCCCC2CC1C1CCCCC1)C1CCCCC1,25,True,O=C(OC1Cc2ccccc2OC1c1ccccc1)c1ccccc1,O=C(OC1Cc2ccccc2OC1c1ccccc1)c1ccccc1,458.37500000000017,458.0849113959999,2.233199999999999,197.36999999999998,0.13636363636363635,8,11,4,3,3,33,0,1,0,True,none_of_selected_motifs,phenolic_OH,WMBWREPUVVBILR-NQIIRXRSSA-N,True,True,22,11,0,0,0,33,,False,False,False,False,False,False,True,pass,,Flavan-3-ols,Paeoniaceae;Rosaceae;Theaceae,Camellia;Paeonia;Potentilla,Camellia sinensis;Paeonia lactiflora;Potentilla erecta,10.1007/BF00597729;10.1016/J.JPBA.2014.10.020;10.1248/BPB.18.683
WMBWREPUVVBILR-UHFFFAOYSA-N,valid,55,1,1,1,False,O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,WMBWREPUVVBILR-UHFFFAOYSA-N,1,False,,True,True,8,True,0,False,0,False,0,False,0,False,False,O=C(OC1Cc2ccccc2OC1c1ccccc1)c1ccccc1,CC(CC1CC2CCCCC2CC1C1CCCCC1)C1CCCCC1,25,True,O=C(OC1Cc2ccccc2OC1c1ccccc1)c1ccccc1,O=C(OC1Cc2ccccc2OC1c1ccccc1)c1ccccc1,458.37500000000017,458.0849113959999,2.233199999999999,197.36999999999998,0.13636363636363635,8,11,4,3,3,33,0,1,0,True,none_of_selected_motifs,phenolic_OH,WMBWREPUVVBILR-UHFFFAOYSA-N,True,True,22,11,0,0,0,33,,False,False,False,False,False,False,True,pass,,Flavan-3-ols,Anacardiaceae;Combretaceae;Crassulaceae;Ebenaceae;Euphorbiaceae;Fabaceae;Fagaceae;Juglandaceae;Loranthaceae;Malvaceae;Myricaceae;Myrtaceae;Phyllanthaceae;Plumbaginaceae;Poaceae;Polygonaceae;Rhamnaceae;Rosaceae;Sapotaceae;Theaceae,Alhagi;Archidendron;Camellia;Chrysophyllum;Coccoloba;Diospyros;Eugenia;Fagopyrum;Hibiscus;Limonium;Lotus;Mallotus;Myrica;Oryza;Parapiptadenia;Petrosedum;Phedimus;Phyllanthus;Platycarya;Potentilla;Pteroxygonum;Quercus;Rhodiola;Rosa;Sclerocarya;Scurrula;Sedum;Syzygium;Terminalia;Ziziphus,Alhagi sparsifolia;Archidendron jiringa;Camellia kwangsiensis var. kwangnanica;Camellia sinensis;Chrysophyllum marginatum;Coccoloba mollis;Diospyros kaki;Eugenia selloi;Fagopyrum megacarpum;Hibiscus cannabinus;Limonium gmelini;Limonium sinense;Lotus;Lotus corniculatus;Mallotus japonicus;Myrica rubra;Oryza sativa;Parapiptadenia rigida;Petrosedum sediforme;Phedimus stolonifer;Phedimus stoloniferus;Phyllanthus emblica;Phyllanthus niruri;Platycarya strobilacea;Potentilla erecta;Pteroxygonum giraldii;Quercus robur;Rhodiola chrysanthemifolia;Rhodiola heterodonta;Rhodiola kirilowii;Rhodiola semenovii;Rosa rugosa;Sclerocarya birrea;Scurrula atropurpurea;Sedum crassularia;Syzygium samarangense;Terminalia catappa;Ziziphus jujuba,10.1002/CBDV.200800153;10.1002/HLCA.201100267;10.1002/JCCS.199900085;10.1007/BF00574392;10.1007/BF00597729;10.1007/BF02249631;10.1007/BF02291535;10.1007/BF02291536;10.1007/S10600-005-0012-3;10.1007/S10600-006-0052-3;10.1007/S10600-011-0025-Z;10.1016/0031-9422(92)80352-F;10.1016/0031-9422(92)80375-O;10.1016/0031-9422(93)85416-O;10.1016/J.BMC.2012.02.002;10.1016/J.FOODCHEM.2005.10.030;10.1016/J.PHYTOCHEM.2004.10.003;10.1016/J.PHYTOCHEM.2006.07.026;10.1016/S0031-9422(03)00437-0;10.1021/JF026188I;10.1021/JF030374M;10.1021/JF103918V;10.1021/JF802974M;10.1021/NP000135I;10.1021/NP0580614;10.1021/NP100523S;10.1023/B:CONC.0000025480.17399.66;10.1055/S-2000-8540;10.1055/S-2000-8547;10.1055/S-2004-835859;10.1055/S-2006-960871;10.1080/10575630008041237;10.1248/BPB.22.157;10.1248/BPB.25.1101;10.1248/CPB.37.77;10.1248/CPB.41.1708;10.1248/CPB.50.208;10.1248/CPB.50.841;10.1248/CPB.51.343;10.1248/CPB.54.136;10.1248/CPB.55.57;10.1248/CPB.55.598;10.1271/BBB.61.1099;10.1271/BBB.62.532;10.1271/BBB.70645;10.1271/BBB.90697;10.1590/S0100-40422006000300016;10.3390/MOLECULES16031917;10.3797/SCIPHARM.2007.75.29
